"","YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","AFDM","SCIENTIFIC_NAME","TAXON_CLASS","GROWTH_MORPH","COARSE_GROUPING"
"174155",2019,7,"2019-07-19","AHND",1,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174157",2019,7,"2019-07-19","AHND",1,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174161",2019,7,"2019-07-19","AHND",1,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"174162",2019,7,"2019-07-19","AHND",1,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"174164",2019,7,"2019-07-19","AHND",1,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"174168",2019,7,"2019-07-19","AHND",1,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"174169",2019,7,"2019-07-19","AHND",1,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"174178",2019,7,"2019-07-19","AHND",1,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"174186",2019,7,"2019-07-19","AHND",1,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"174187",2019,7,"2019-07-19","AHND",1,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"174208",2019,7,"2019-07-19","AHND",1,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"174217",2019,7,"2019-07-19","AHND",1,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"174229",2019,7,"2019-07-19","AHND",1,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"174244",2019,7,"2019-07-19","AHND",2,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"174249",2019,7,"2019-07-19","AHND",2,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"174250",2019,7,"2019-07-19","AHND",2,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"174275",2019,7,"2019-07-19","AHND",2,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"174277",2019,7,"2019-07-19","AHND",2,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"174288",2019,7,"2019-07-19","AHND",2,"COCA",0,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"174298",2019,7,"2019-07-19","AHND",2,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"174304",2019,7,"2019-07-19","AHND",2,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"174307",2019,7,"2019-07-19","AHND",2,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"174337",2019,7,"2019-07-19","AHND",2,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"174340",2019,7,"2019-07-19","AHND",2,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"174351",2019,7,"2019-07-19","AHND",2,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"174352",2019,7,"2019-07-19","AHND",2,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"174357",2019,7,"2019-07-19","AHND",2,"LIGL",0,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"174361",2019,7,"2019-07-19","AHND",2,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"174367",2019,7,"2019-07-19","AHND",2,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"174368",2019,7,"2019-07-19","AHND",2,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"174377",2019,7,"2019-07-19","AHND",2,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"174380",2019,7,"2019-07-19","AHND",2,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"174382",2019,7,"2019-07-19","AHND",2,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"174383",2019,7,"2019-07-19","AHND",2,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174385",2019,7,"2019-07-19","AHND",2,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174389",2019,7,"2019-07-19","AHND",2,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"174390",2019,7,"2019-07-19","AHND",2,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"174392",2019,7,"2019-07-19","AHND",2,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"174396",2019,7,"2019-07-19","AHND",2,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"174397",2019,7,"2019-07-19","AHND",2,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"174406",2019,7,"2019-07-19","AHND",2,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"174414",2019,7,"2019-07-19","AHND",2,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"174415",2019,7,"2019-07-19","AHND",2,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"174436",2019,7,"2019-07-19","AHND",2,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"174445",2019,7,"2019-07-19","AHND",2,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"174457",2019,7,"2019-07-19","AHND",2,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"174472",2019,7,"2019-07-19","AQUE",4,"AML",0.100543112277098,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"174477",2019,7,"2019-07-19","AQUE",4,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"174478",2019,7,"2019-07-19","AQUE",4,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"174503",2019,7,"2019-07-19","AQUE",4,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"174505",2019,7,"2019-07-19","AQUE",4,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"174516",2019,7,"2019-07-19","AQUE",4,"COCA",0.676376427253983,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"174526",2019,7,"2019-07-19","AQUE",4,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"174532",2019,7,"2019-07-19","AQUE",4,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"174535",2019,7,"2019-07-19","AQUE",4,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"174565",2019,7,"2019-07-19","AQUE",4,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"174568",2019,7,"2019-07-19","AQUE",4,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"174579",2019,7,"2019-07-19","AQUE",4,"KEKE",0.458068019579989,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"174580",2019,7,"2019-07-19","AQUE",4,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"174585",2019,7,"2019-07-19","AQUE",4,"LIGL",3.28207284764004,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"174589",2019,7,"2019-07-19","AQUE",4,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"174595",2019,7,"2019-07-19","AQUE",4,"MECR",0.453168871936495,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"174596",2019,7,"2019-07-19","AQUE",4,"MIID",0,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"174605",2019,7,"2019-07-19","AQUE",4,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"174608",2019,7,"2019-07-19","AQUE",4,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"174610",2019,7,"2019-07-19","AQUE",4,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"174611",2019,7,"2019-07-19","AQUE",4,"OPES",0.499180448109978,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174613",2019,7,"2019-07-19","AQUE",4,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174617",2019,7,"2019-07-19","AQUE",4,"PAIN",0,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"174618",2019,7,"2019-07-19","AQUE",4,"PAPA",0.0930972442458273,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"174620",2019,7,"2019-07-19","AQUE",4,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"174624",2019,7,"2019-07-19","AQUE",4,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"174625",2019,7,"2019-07-19","AQUE",4,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"174634",2019,7,"2019-07-19","AQUE",4,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"174642",2019,7,"2019-07-19","AQUE",4,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"174643",2019,7,"2019-07-19","AQUE",4,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"174664",2019,7,"2019-07-19","AQUE",4,"SFL",0.831614880541947,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"174673",2019,7,"2019-07-19","AQUE",4,"SPL",27.1285743867835,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"174685",2019,7,"2019-07-19","AQUE",4,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"174700",2019,7,"2019-07-19","IVEE",5,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"174705",2019,7,"2019-07-19","IVEE",5,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"174706",2019,7,"2019-07-19","IVEE",5,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"174731",2019,7,"2019-07-19","IVEE",5,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"174733",2019,7,"2019-07-19","IVEE",5,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"174744",2019,7,"2019-07-19","IVEE",5,"COCA",0.371323410216947,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"174754",2019,7,"2019-07-19","IVEE",5,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"174760",2019,7,"2019-07-19","IVEE",5,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"174763",2019,7,"2019-07-19","IVEE",5,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"174793",2019,7,"2019-07-19","IVEE",5,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"174796",2019,7,"2019-07-19","IVEE",5,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"174807",2019,7,"2019-07-19","IVEE",5,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"174808",2019,7,"2019-07-19","IVEE",5,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"174813",2019,7,"2019-07-19","IVEE",5,"LIGL",0.177043336020693,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"174817",2019,7,"2019-07-19","IVEE",5,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"174823",2019,7,"2019-07-19","IVEE",5,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"174824",2019,7,"2019-07-19","IVEE",5,"MIID",0.122250585595236,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"174833",2019,7,"2019-07-19","IVEE",5,"NONO",0.201431295784543,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"174836",2019,7,"2019-07-19","IVEE",5,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"174838",2019,7,"2019-07-19","IVEE",5,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"174839",2019,7,"2019-07-19","IVEE",5,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174841",2019,7,"2019-07-19","IVEE",5,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"174845",2019,7,"2019-07-19","IVEE",5,"PAIN",5.11775033118782,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"174846",2019,7,"2019-07-19","IVEE",5,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"174848",2019,7,"2019-07-19","IVEE",5,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"174852",2019,7,"2019-07-19","IVEE",5,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"174853",2019,7,"2019-07-19","IVEE",5,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"174862",2019,7,"2019-07-19","IVEE",5,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"174870",2019,7,"2019-07-19","IVEE",5,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"174871",2019,7,"2019-07-19","IVEE",5,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"174892",2019,7,"2019-07-19","IVEE",5,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"174901",2019,7,"2019-07-19","IVEE",5,"SPL",34.34478814208,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"174913",2019,7,"2019-07-19","IVEE",5,"TESP",0.0298077190659024,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"174928",2019,7,"2019-07-19","IVEE",6,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"174933",2019,7,"2019-07-19","IVEE",6,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"174934",2019,7,"2019-07-19","IVEE",6,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"174959",2019,7,"2019-07-19","IVEE",6,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"174961",2019,7,"2019-07-19","IVEE",6,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"174972",2019,7,"2019-07-19","IVEE",6,"COCA",0.225015116921305,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"174982",2019,7,"2019-07-19","IVEE",6,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"174988",2019,7,"2019-07-19","IVEE",6,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"174991",2019,7,"2019-07-19","IVEE",6,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"175021",2019,7,"2019-07-19","IVEE",6,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"175024",2019,7,"2019-07-19","IVEE",6,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"175035",2019,7,"2019-07-19","IVEE",6,"KEKE",0.181250969367142,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"175036",2019,7,"2019-07-19","IVEE",6,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"175041",2019,7,"2019-07-19","IVEE",6,"LIGL",0.6202254746881,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"175045",2019,7,"2019-07-19","IVEE",6,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"175051",2019,7,"2019-07-19","IVEE",6,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"175052",2019,7,"2019-07-19","IVEE",6,"MIID",0.128147112596779,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"175061",2019,7,"2019-07-19","IVEE",6,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"175064",2019,7,"2019-07-19","IVEE",6,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"175066",2019,7,"2019-07-19","IVEE",6,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"175067",2019,7,"2019-07-19","IVEE",6,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"175069",2019,7,"2019-07-19","IVEE",6,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"175073",2019,7,"2019-07-19","IVEE",6,"PAIN",0.354402346432862,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"175074",2019,7,"2019-07-19","IVEE",6,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"175076",2019,7,"2019-07-19","IVEE",6,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"175080",2019,7,"2019-07-19","IVEE",6,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"175081",2019,7,"2019-07-19","IVEE",6,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"175090",2019,7,"2019-07-19","IVEE",6,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"175098",2019,7,"2019-07-19","IVEE",6,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"175099",2019,7,"2019-07-19","IVEE",6,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"175120",2019,7,"2019-07-19","IVEE",6,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"175129",2019,7,"2019-07-19","IVEE",6,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"175141",2019,7,"2019-07-19","IVEE",6,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"175156",2019,7,"2019-07-19","IVEE",7,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"175161",2019,7,"2019-07-19","IVEE",7,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"175162",2019,7,"2019-07-19","IVEE",7,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"175187",2019,7,"2019-07-19","IVEE",7,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"175189",2019,7,"2019-07-19","IVEE",7,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"175200",2019,7,"2019-07-19","IVEE",7,"COCA",0.600317870212975,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"175210",2019,7,"2019-07-19","IVEE",7,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"175216",2019,7,"2019-07-19","IVEE",7,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"175219",2019,7,"2019-07-19","IVEE",7,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"175249",2019,7,"2019-07-19","IVEE",7,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"175252",2019,7,"2019-07-19","IVEE",7,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"175263",2019,7,"2019-07-19","IVEE",7,"KEKE",0,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"175264",2019,7,"2019-07-19","IVEE",7,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"175269",2019,7,"2019-07-19","IVEE",7,"LIGL",1.86015171365224,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"175273",2019,7,"2019-07-19","IVEE",7,"LOGR",0,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"175279",2019,7,"2019-07-19","IVEE",7,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"175280",2019,7,"2019-07-19","IVEE",7,"MIID",0.102159434577437,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"175289",2019,7,"2019-07-19","IVEE",7,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"175292",2019,7,"2019-07-19","IVEE",7,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"175294",2019,7,"2019-07-19","IVEE",7,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
"175295",2019,7,"2019-07-19","IVEE",7,"OPES",0,"Ophioplocus esmarki","Ophiuroidea","SOLITARY","MOBILE INVERT"
"175297",2019,7,"2019-07-19","IVEE",7,"OPSP",0,"Ophiothrix spiculata","Ophiuroidea","SOLITARY","MOBILE INVERT"
"175301",2019,7,"2019-07-19","IVEE",7,"PAIN",1.57020248976508,"Panulirus interruptus","Malacostraca","SOLITARY","MOBILE INVERT"
"175302",2019,7,"2019-07-19","IVEE",7,"PAPA",0,"Apostichopus parvimensis","Holothuroidea","SOLITARY","MOBILE INVERT"
"175304",2019,7,"2019-07-19","IVEE",7,"PBL",0,"Pisaster brevispinus","Asteroidea","SOLITARY","MOBILE INVERT"
"175308",2019,7,"2019-07-19","IVEE",7,"PGL",0,"Pisaster giganteus","Asteroidea","SOLITARY","MOBILE INVERT"
"175309",2019,7,"2019-07-19","IVEE",7,"PHL",0,"Pycnopodia helianthoides","Asteroidea","SOLITARY","MOBILE INVERT"
"175318",2019,7,"2019-07-19","IVEE",7,"POL",0,"Pisaster ochraceus","Asteroidea","SOLITARY","MOBILE INVERT"
"175326",2019,7,"2019-07-19","IVEE",7,"PTTR",0,"Pteropurpura trialata","Gastropoda","SOLITARY","MOBILE INVERT"
"175327",2019,7,"2019-07-19","IVEE",7,"PUPR",0,"Pugettia producta","Malacostraca","SOLITARY","MOBILE INVERT"
"175348",2019,7,"2019-07-19","IVEE",7,"SFL",0,"Mesocentrotus franciscanus","Echinoidea","SOLITARY","MOBILE INVERT"
"175357",2019,7,"2019-07-19","IVEE",7,"SPL",0,"Strongylocentrotus purpuratus","Echinoidea","SOLITARY","MOBILE INVERT"
"175369",2019,7,"2019-07-19","IVEE",7,"TESP",0,"Tegula spp. ","Gastropoda","SOLITARY","MOBILE INVERT"
"175384",2019,7,"2019-07-19","IVEE",8,"AML",0,"Patiria miniata","Asteroidea","SOLITARY","MOBILE INVERT"
"175389",2019,7,"2019-07-19","IVEE",8,"APCA",0,"Aplysia californica","Gastropoda","SOLITARY","MOBILE INVERT"
"175390",2019,7,"2019-07-19","IVEE",8,"APVA",0,"Aplysia vaccaria","Gastropoda","SOLITARY","MOBILE INVERT"
"175415",2019,7,"2019-07-19","IVEE",8,"CASP",0,"Cancer spp. ","Malacostraca","SOLITARY","MOBILE INVERT"
"175417",2019,7,"2019-07-19","IVEE",8,"CECO",0,"Centrostephanus coronatus","Echinoidea","SOLITARY","MOBILE INVERT"
"175428",2019,7,"2019-07-19","IVEE",8,"COCA",0.355442680339627,"Californiconus californicus","Gastropoda","AGGREGATED","MOBILE INVERT"
"175438",2019,7,"2019-07-19","IVEE",8,"CUKE",0,"Apostichopus californicus","Holothuroidea","SOLITARY","MOBILE INVERT"
"175444",2019,7,"2019-07-19","IVEE",8,"CYSP",0,"Neobernaya spadicea","Gastropoda","SOLITARY","MOBILE INVERT"
"175447",2019,7,"2019-07-19","IVEE",8,"DIL",0,"Dermasterias imbricata","Asteroidea","SOLITARY","MOBILE INVERT"
"175477",2019,7,"2019-07-19","IVEE",8,"HACO",0,"Haliotis corrugata","Gastropoda","SOLITARY","MOBILE INVERT"
"175480",2019,7,"2019-07-19","IVEE",8,"HARU",0,"Haliotis rufescens","Gastropoda","SOLITARY","MOBILE INVERT"
"175491",2019,7,"2019-07-19","IVEE",8,"KEKE",0.328075311146934,"Kelletia kelletii","Gastropoda","SOLITARY","MOBILE INVERT"
"175492",2019,7,"2019-07-19","IVEE",8,"LA",0,"Lytechinus pictus","Echinoidea","SOLITARY","MOBILE INVERT"
"175497",2019,7,"2019-07-19","IVEE",8,"LIGL",1.6167975228203,"Pomaulax gibberosus; Megastraea undosa","Gastropoda","SOLITARY","MOBILE INVERT"
"175501",2019,7,"2019-07-19","IVEE",8,"LOGR",0.732088558132849,"Loxorhynchus grandis","Malacostraca","SOLITARY","MOBILE INVERT"
"175507",2019,7,"2019-07-19","IVEE",8,"MECR",0,"Megathura crenulata","Gastropoda","SOLITARY","MOBILE INVERT"
"175508",2019,7,"2019-07-19","IVEE",8,"MIID",0.299353463853534,"Atrimitra idae","Gastropoda","SOLITARY","MOBILE INVERT"
"175517",2019,7,"2019-07-19","IVEE",8,"NONO",0,"Norrisia norrisii","Gastropoda","SOLITARY","MOBILE INVERT"
"175520",2019,7,"2019-07-19","IVEE",8,"OCTO",0,"Octopus spp. ","Cephalopoda","SOLITARY","MOBILE INVERT"
"175522",2019,7,"2019-07-19","IVEE",8,"OKL",0,"Orthasterias koehleri","Asteroidea","SOLITARY","MOBILE INVERT"
